no;farm_output;agri_land;tot_lab;tot_asset;LFA;hired_lab;rented_land;debt_asset;costs;subs;region;milkprice;price_ind;T
1363;54129.69413;31;3600;145531.2818;1;0;0.677419355;0;34029.60701;73.04120384;D;299.5114235;90.99181074;8
1364;20221.63256;20;2310;131658.845;1;0;0.45;0.020872075;22027.72198;40.73239335;B;288.1411314;90.99181074;8
1365;32255.41024;7.9;3665;142611.6176;1;0;0;0.068337463;28615.87644;78.78534389;A;301.778662;90.99181074;8
1366;35976.7859;12.24;2020;152659.1818;0;0;0;0;14071.40215;8.553824248;A;295.6670157;90.99181074;8
1367;39275.11019;8.84;1940;165521.4282;1;0;1;0;34148.56527;144.9511584;C;341.9691844;90.99181074;8
1368;137387.534;24;3600;315304.8256;1;0;0.625;0;65820.90949;119.1298321;D;331.0741647;90.99181074;8
1369;197515.2811;17.3;4800;407746.0564;0;0;0.462427746;0.458642976;108155.6397;261.8082766;D;329.2195799;90.99181074;8
1370;35869.84595;9;3500;86669.20908;1;0;0;0;25642.17739;0;A;290.6752225;90.99181074;8
1371;42525.73089;32;4800;58381.46421;0;0;0.9375;0;41584.94964;15.87901025;D;288.7373104;90.99181074;8
1372;61121.66165;32;3880;164830.3824;1;0;0.5;0.075034852;40935.46128;168.7724365;C;327.3921116;90.99181074;8
1373;197577.8971;32.5;4920;274199.0727;1;0.024390244;0.692307692;0;132383.2243;203.6089815;D;311.2431385;90.99181074;8
1374;110573.0843;230;2580;213885.0444;1;0;0;0;31559.3504;60.2804866;E;319.9415457;90.99181074;8
1375;16171.27866;10.66;1940;59891.73492;1;0;0.64727955;0;13157.088;42.74605565;C;352.990439;90.99181074;8
1376;189279.3867;13;5163;405631.5401;1;0.109045129;0.615384615;0.198347798;115619.5608;476.1053815;B;333.6032148;90.99181074;8
1377;36949.89407;9;1760;94040.66581;1;0;0.888888889;0;8615.610181;0;C;351.5755517;90.99181074;8
1378;12246.39245;13;1940;25378.44697;1;0;0.692307692;0;13120.14556;0;B;370.8393266;90.99181074;8
1379;55719.78531;11.5;1940;129919.6321;1;0;0.913043478;0.111437178;45092.71246;439.0246494;B;347.5523032;90.99181074;8
1380;46930.4723;16;3600;52926.81011;1;0;0.5625;0;33109.97569;114.1119656;D;296.1243444;90.99181074;8
1381;31215.48665;9.2;3585;121224.9226;1;0;0;0.216823049;21200.77378;0;A;338.5079375;90.99181074;8
1382;22304.65207;22.77;3784;111334.8243;1;0;0;0;20824.07043;28.7061488;A;300.7401301;90.99181074;8
1383;93338.80859;25;1940;159116.5756;1;0;1;0;63884.35357;41.37828327;C;384.2460338;90.99181074;8
1384;37086.49365;6.91;4086;136351.3571;1;0;0.1447178;0.074026501;18625.24475;107.7340725;B;300.6286182;90.99181074;8
1385;39946.92697;3.92;2011;140111.3518;1;0;0;0;26512.03907;230.1883719;A;306.6983532;90.99181074;8
1386;99906.72675;17.5;2600;136960.5317;1;0;0.714285714;0;85376.89542;0;C;338.3855711;90.99181074;8
1387;46855.11336;11.5;1660;127005.7924;1;0;0;0;24376.91987;0;C;345.6118966;90.99181074;8
1388;25885.40433;7.3;1500;104193.6636;1;0;0.821917808;0;14783.7911;0;C;365.8065944;90.99181074;8
1389;59307.51186;11.36;2310;209966.7599;1;0;0.264084507;0.09072487;34956.18683;141.7914529;B;285.8193342;90.99181074;8
1390;171971.6685;15;3870;238571.9086;1;0.069767442;0.066666667;0.085614564;111693.6145;608.5865526;D;328.2726339;90.99181074;8
1391;61738.69582;23;3600;143852.1182;1;0;0.304347826;0.019312534;31074.68633;82.2385438;D;315.3424609;90.99181074;8
1392;43871.32754;12.4;3480;120104.0761;1;0;0;0.056348955;23595.69232;49.67365043;A;299.6431701;90.99181074;8
1393;62796.00891;14.77;1940;200191.215;1;0;0.15436696;0;18980.76552;45.29035155;C;331.9357379;90.99181074;8
1394;42008.7198;6.5;4227;159135.5388;1;0;0;0.122962252;29993.45411;135.1449355;A;297.831459;90.99181074;8
1395;96304.08315;33.35;3227;392048.1304;0;0;0.482758621;0.11867717;36728.03091;33.37215349;A;322.4045713;90.99181074;8
1396;19336.21751;9.07;1992;95087.73678;0;0;0;0;18652.82116;36.47480836;A;291.2702992;90.99181074;8
1397;98327.44285;4.04;4360;174107.3157;0;0;0.5;0.02874399;55183.56371;125.1775991;C;253.4401034;90.99181074;8
1398;57225.17301;14.7;4116;202283.7665;1;0;0;0;33029.97446;53.48083724;A;292.6060181;90.99181074;8
1399;123931.5601;30.25;4800;275950.5788;1;0;0.360330579;0.026487923;75016.14565;225.1887479;D;325.207558;90.99181074;8
1400;94658.36741;28.75;3060;227744.3854;1;0;0.47826087;0;43684.48703;7.196084955;C;369.1481434;90.99181074;8
1401;30658.75202;16.43;4097;121494.578;0;0;0;0;26478.45204;8.183202302;A;318.9751615;90.99181074;8
1402;26660.23902;8.3;2243;123418.8886;1;0;0;0.068951762;20221.63037;57.95658202;A;293.1747466;90.99181074;8
1403;125640.2116;24.5;4200;363664.9529;1;0;0.428571429;0.108362285;78938.11583;111.7885566;D;327.4800532;90.99181074;8
1404;79239.16932;15;3500;195903.9454;1;0;0.2;0;56862.40099;44.0161528;A;339.9265221;90.99181074;8
1405;60249.99577;10;5465;194268.934;1;0;0;0.098022062;36320.23066;56.27958362;A;302.1541701;90.99181074;8
1406;17839.4522;9.24;3735;102066.9467;1;0;0;0;20289.23378;83.97785768;A;297.5149608;90.99181074;8
1407;72334.92669;29.6;1940;178146.7875;1;0;1;0;29946.58415;0;C;348.9821919;90.99181074;8
1408;162368.7408;32;4920;304926.2956;1;0.512195122;0.46875;0.145340374;97483.47167;128.1797503;D;301.5089379;90.99181074;8
1409;199420.4449;27;7459;476553.4481;1;0.034723153;0.296296296;0.313651477;177281.515;292.8135362;D;309.2547201;90.99181074;8
1410;123173.4569;15;4891;267316.2551;1;0.018605602;0.466666667;0.037042781;78633.56675;144.2964352;B;360.7022902;90.99181074;8
1411;56109.96801;28;1940;229753.6549;1;0;0.964285714;0;26017.75788;0;C;355.8060804;90.99181074;8
1412;29224.66645;10;4158;88130.36287;0;0;0.4;0;16631.3563;0;B;319.7424215;90.99181074;8
1413;150196.2491;48;3875;293649.5356;1;0;0;0.075985704;84924.43124;0;A;330.4861475;90.99181074;8
1414;117236.4541;21.36;6000;263306.0052;1;0.2;0.501404494;0;61331.69148;159.8676053;D;326.1512333;90.99181074;8
1415;55266.57283;9;4080;135396.0006;1;0.12745098;0;0.132359992;42968.70966;0;A;327.9928548;90.99181074;8
1416;31706.73469;19;4800;42911.94982;0;0;0.526315789;0.071228407;17675.38846;39.35303451;D;274.1875431;90.99181074;8
1417;129718.0248;35;3600;491270.8786;1;0;0.885714286;0.172176201;59927.2177;210.3943076;D;325.0286317;90.99181074;8
1418;184148.24;14.5;4800;335490.7228;1;0;0.103448276;0.092214768;111554.8408;345.1590158;D;324.8982018;90.99181074;8
1419;25952.62848;12;3685;84306.90182;1;0;0;0;24020.73201;0;A;281.3342072;90.99181074;8
1420;136581.5504;28;4800;211152.4769;0;0;0.571428571;0.118424945;98781.11396;73.76324202;D;309.529344;90.99181074;8
1421;131059.4255;73.08;1928;254988.6914;1;0;0;0;34977.38932;62.1882202;E;317.9777964;90.99181074;8
1422;40768.09487;9.19;3421;183769.6609;0;0;0;0;21806.43054;90.18875534;A;323.9842192;90.99181074;8
1423;65620.64541;8.8;4800;133449.9183;1;0;0.318181818;0;27073.032;101.1716786;D;318.1853258;90.99181074;8
1424;118119.5588;10.95;1940;253904.7469;1;0;0.473972603;0;51967.38392;0;C;371.9098152;90.99181074;8
1425;44420.92119;11.09;3712;186456.5362;0;0;0;0;28501.47571;75.65504494;A;291.8992951;90.99181074;8
1426;15405.9022;8.5;3550;77065.11464;1;0;0;0;14965.91415;0;A;331.2362115;90.99181074;8
1427;38492.30078;11.5;3510;81123.04121;1;0;0;0;51314.73839;0;A;318.8922622;90.99181074;8
1428;49626.10212;10.5;3786;189778.8995;1;0;0;0;39424.42711;63.47630209;A;308.3855868;90.99181074;8
1429;94743.92196;21;2400;170408.6884;1;0;0.428571429;0.240782276;49387.89187;166.8006489;D;407.0115295;90.99181074;8
1430;124035.3097;19;4800;200904.3474;1;0;0.631578947;0.011053128;74875.83962;324.9514262;D;320.8130882;90.99181074;8
1431;43385.7698;10;3435;147238.514;1;0;0;0.100418421;39722.93899;0;A;298.6431999;90.99181074;8
1432;45084.81223;16;1320;76298.17286;1;0;1;0;20846.56086;0;C;351.5612173;90.99181074;8
1433;19451.01213;14;3600;46204.06659;1;0;0;0;11009.18787;148.8492224;D;300.2487422;90.99181074;8
1434;62167.27667;14;4591;165547.1112;1;0.002395992;0.285714286;0;44128.05408;106.916619;B;287.6616812;90.99181074;8
1435;38951.6837;4.95;4022;146626.2731;0;0;0;0.032729033;24365.16934;75.54141296;A;287.734075;90.99181074;8
1436;143021.8496;81.76;6883;289554.9362;1;0.697370333;0;0;141165.2836;119.1508211;E;362.8587458;90.99181074;8
1437;51903.75488;28.39;1940;160836.3952;1;0;1;0;31400.39154;23.32917714;C;363.2736032;90.99181074;8
1438;70463.61679;11;2400;123480.0053;1;0;1;0;26606.73673;296.4969015;C;359.7077461;90.99181074;8
1439;81753.85038;13;3600;184345.1288;1;0;0;0;40406.51644;118.7358182;D;322.2862431;90.99181074;8
1440;67552.36288;9.5;4800;250339.6223;1;0;0;0;42675.3762;201.1660837;D;296.808336;90.99181074;8
1441;33130.0018;10.18;3912;144973.8315;0;0;0;0;15822.03717;18.61574538;A;292.3412191;90.99181074;8
1442;49020.57574;8;4706;134852.0976;1;0.026774331;0.25;0.083399738;35559.51203;179.4518574;B;361.8923691;90.99181074;8
1443;23735.35161;6;1940;61482.22172;1;0;0.5;0;13509.39206;0;C;361.8010836;90.99181074;8
1444;49883.44694;20;3600;160794.0197;1;0;0.1;0.264567677;35031.85518;137.7556297;D;305.1797294;90.99181074;8
1445;26049.16586;8;3806;100801.25;1;0;0;0;17981.03393;66.32674174;A;301.1798145;90.99181074;8
1446;90130.39868;19.9;2400;109973.0575;1;0;0.40201005;0.219355615;68304.81233;151.9431265;D;338.9260687;90.99181074;8
1447;129383.3406;22.5;6750;287343.6546;1;0;0.266666667;0.005470765;78299.36072;68.29207052;B;288.6872339;90.99181074;8
1448;50442.09099;13.5;3600;61605.59404;1;0;1;0.065796188;40764.34896;97.60467561;D;370.0071176;90.99181074;8
1449;47491.82672;15.01;4788;213814.6218;1;0;0;0.043298308;33877.03525;36.2089252;A;304.093048;90.99181074;8
1450;29939.1369;11.1;3772;104691.3083;1;0;0;0;22688.4919;41.90248378;A;302.6779121;90.99181074;8
1451;35752.49963;10;1940;111203.8295;1;0;1;0.189892431;39419.28834;0;C;319.513876;90.99181074;8
1452;48195.18636;7.6;3680;149599.3095;1;0;0.263157895;0.084284574;31282.01453;19.18361521;B;374.8124921;90.99181074;8
1453;258940.549;38.5;4800;330682.7261;1;0;0.81038961;0.523114636;162312.6683;128.932669;D;330.010274;90.99181074;8
1454;49747.84662;10.7;4020;155903.55;1;0;0;0.040883068;47371.30157;50.80391941;A;312.783831;90.99181074;8
1455;225986.4031;15;4200;428863.576;1;0.142857143;0.333333333;0;118289.193;527.837508;D;325.5921938;90.99181074;8
1456;67565.63969;14;4800;142407.1048;1;0;0;0;29700.31877;103.6050423;D;315.8316347;90.99181074;8
1457;67304.69897;13.82;4800;193938.6418;1;0;0.260492041;0.297949256;42686.27466;148.8014575;D;314.6370983;90.99181074;8
1458;48012.9963;16;1840;91556.18976;1;0;1;0.120112339;39282.31786;192.1579633;B;342.6371882;90.99181074;8
1459;37032.06894;9;4235;131827.7519;1;0;0;0.267855299;32399.72023;55.19294492;A;300.6908095;90.99181074;8
1460;102137.9869;18.9;6870;333302.6601;1;0;0;0.290389678;71877.05434;203.3027746;B;305.9768774;90.99181074;8
1461;49976.74735;1.7;1872;110984.2366;1;0;0;0;21108.87012;3158.453285;E;319.2711377;90.99181074;8
1462;29582.08357;8.3;3560;128225.8827;1;0.033707865;0.277108434;0;24405.86351;0;A;313.0573323;90.99181074;8
1463;71423.03884;18.9;3450;323479.7535;0;0;0;0.018116888;36753.13698;51.58350154;A;295.3791284;90.99181074;8
1464;25787.06306;12;1940;76753.26291;1;0;0.083333333;0;24517.33816;225.8368362;B;359.7184923;90.99181074;8
1465;37238.99915;5.1;3926;130035.4896;1;0;0;0;18919.8795;93.5241205;A;287.2648531;90.99181074;8
1466;32344.61948;15.96;4157;154115.4712;1;0;0;0.086799546;29850.8297;33.90631252;A;289.1972247;90.99181074;8
1467;18857.53343;8.5;2037;91562.78069;0;0;0;0;12132.15124;38.54363596;A;265.5979682;90.99181074;8
1468;8062.933196;6.25;2320;45064.73678;1;0;0.96;0.035675076;4332.207719;114.5985686;B;288.6358768;90.99181074;8
1469;53798.2196;55.58;3880;112255.1058;1;0;0.994242533;0;30398.40762;0;C;302.4966768;90.99181074;8
1470;17632.59249;5.3;3720;77500.13806;0;0;0.311320755;0;13054.54348;50.86706769;A;294.1605049;90.99181074;8
1471;102551.8654;12.8;3820;199034.0755;1;0;0;0;57476.81617;0;A;326.0345374;90.99181074;8
1472;97966.83067;22;4800;169292.3335;1;0;0.318181818;0.073508931;67714.73698;254.632551;D;309.5617755;90.99181074;8
1473;35182.00334;6.3;4016;187816.8344;1;0;0;0.224892698;24058.55953;90.17370777;A;295.145977;90.99181074;8
1474;73367.97138;15;2400;121951.2943;1;0;0.466666667;0.225564757;61021.57434;619.4900292;B;344.3797036;90.99181074;8
1475;29410.89545;13.45;2044;132126.823;1;0;0;0;24076.49244;73.2520765;A;302.3909196;90.99181074;8
1476;56059.30331;28;1940;148372.6696;1;0;0.892857143;0;38163.62604;22.96516432;C;334.9941912;93.08462238;9
1477;36889.88935;11.5;2700;146186.7728;1;0;0;0;20984.26922;54.57545492;A;324.6735514;93.08462238;9
1478;65009.32409;90.8;4800;165363.0066;1;0;0.991189427;0.699962556;47963.65283;42.88804126;D;308.2215951;93.08462238;9
1479;63661.10976;5;1500;93686.11498;1;0;1;0.083460793;29738.90459;177.4747899;C;304.6383086;93.08462238;9
1480;29832.84786;17;1940;58082.51162;1;0;0.588235294;0;15005.79354;32.51208033;B;312.8937628;93.08462238;9
1481;175616.8518;22;4800;187021.6263;1;0;0.727272727;0.405397165;122344.931;190.2259677;D;329.8381099;93.08462238;9
1482;47745.75477;12.67;1906;204641.3669;0;0;0;0;29354.9681;39.84062684;A;325.1573922;93.08462238;9
1483;43295.7162;23.1;3600;55332.4362;1;0;0.779220779;0;24976.70773;154.4929236;D;295.6485772;93.08462238;9
1484;70222.98878;12.4;5905;190418.1207;1;0.304826418;0;0.077008696;59151.5367;0;A;338.4216181;93.08462238;9
1485;77238.65939;16;2660;95610.40437;1;0;0.8125;0;61528.65792;0;C;332.0438277;93.08462238;9
1486;47233.01414;6.4;3219;190156.5338;0;0;0;0;21123.022;148.3990259;A;331.9684455;93.08462238;9
1487;69262.50975;10;3790;187421.2151;1;0.003693931;0;0.075497034;69503.35926;29.70773657;B;306.9922102;93.08462238;9
1488;71898.93427;7.9;2450;217894.8788;1;0.057142857;0.506329114;0.028596949;39800.35354;397.2044356;B;318.124116;93.08462238;9
1489;50149.99937;11.57;2600;164473.2136;1;0;0;0.038803056;31743.19463;30.92186928;A;336.9322334;93.08462238;9
1490;147520.3327;35;2800;370543.0866;1;0.142857143;1;0.152096761;105614.3996;116.2395571;D;312.3827631;93.08462238;9
1491;48307.9376;13;3460;151028.9318;1;0.028901734;0;0;39585.30288;0;A;327.2641187;93.08462238;9
1492;110783.0339;10;1940;278350.9545;1;0;0;0.013109099;61594.84473;110.5835127;C;330.6367486;93.08462238;9
1493;69858.86173;17;3300;215643.0697;1;0;0;0.081805679;59451.97618;64.3852968;A;339.0331868;93.08462238;9
1494;48626.25496;9;4700;107051.9525;1;0;0.555555556;0;23712.80487;186.1984903;B;323.6624687;93.08462238;9
1495;56692.83023;13.81;3605;226243.429;0;0;0;0;45975.51083;56.62201782;A;286.5749637;93.08462238;9
1496;54593.11426;16.4;4700;140223.9105;1;0.078723404;0;0.049446317;43133.358;0;A;320.3064991;93.08462238;9
1497;50531.99079;22.2;4000;188694.2207;1;0;0;0;43242.80419;27.94260507;A;328.2386367;93.08462238;9
1498;39305.89788;13;3500;151270.02;1;0;0;0.032261626;33443.0679;32.04636758;A;334.4561795;93.08462238;9
1499;30235.09313;9.98;1915;100681.2965;0;0;0;0;23894.22946;41.43320641;A;331.9606994;93.08462238;9
1500;203767.2381;34;4800;395443.7819;1;0.5;0.411764706;0;117926.5686;361.9211012;D;324.0987675;93.08462238;9
1501;48215.45719;12.3;3680;129255.3471;0;0;0;0.14104596;39071.27838;24.75644714;B;320.3271253;93.08462238;9
1502;44539.75681;16.3;5535;151037.8036;1;0.140921409;0;0;29467.21642;0;A;306.9119286;93.08462238;9
1503;31250.4754;7.1;3680;160324.2883;1;0;0;0.037312129;30517.56013;97.3765663;B;315.5399573;93.08462238;9
1504;143609.8243;13;6320;406420.9726;1;0.272151899;0.615384615;0.146662018;99326.05153;11.42605253;B;376.9405729;93.08462238;9
1505;68093.82183;10;1940;129316.4424;1;0;1;0.0914729;38792.90113;0;C;317.9543586;93.08462238;9
1506;78783.55797;20;3600;77940.69909;1;0;0;0;33860.54012;161.1821541;D;303.7510926;93.08462238;9
1507;55058.76262;11.36;2310;267309.4779;1;0;0.264084507;0.074072512;36313.24888;116.972741;B;270.6969734;93.08462238;9
1508;71127.76197;10.19;3345;244901.4687;0;0;0.098135427;0;20890.27372;54.69306008;A;334.469942;93.08462238;9
1509;53875.12285;25;4800;60057.73876;1;0;0.78;0.422959374;23140.08321;128.3883495;D;285.3122891;93.08462238;9
1510;33125.09435;20;3664;208954.2015;0;0;0;0;22249.23745;0;C;319.3812665;93.08462238;9
1511;32680.60547;7;3600;143149.9104;1;0;0;0;25107.97729;55.47556954;A;319.743167;93.08462238;9
1512;61111.37108;9;2400;74797.19211;1;0;0;0;15529.67727;8.573661347;D;383.2391219;93.08462238;9
1513;118995.5973;20;4540;341384.4944;1;0;0.3;0.018714017;72626.16199;0;B;271.0452607;93.08462238;9
1514;19921.95021;13.1;2800;99582.70459;1;0;0;0;17177.72326;15.75361187;A;324.4347708;93.08462238;9
1515;33803.89232;9.54;3454;167579.1925;0;0;0;0;18578.44193;27.32382733;A;295.4638523;93.08462238;9
1516;42095.96101;17;1660;96121.8832;1;0;0.705882353;0;22797.50138;27.64778835;C;315.5317057;93.08462238;9
1517;65462.99407;19.75;5025;257627.4939;1;0;0;0;53827.56874;0;A;320.277998;93.08462238;9
1518;109393.5007;12.83;6664;203901.9442;1;0;0.418550273;0.059189877;81225.61253;73.67618505;C;319.2791849;93.08462238;9
1519;73642.79724;9.6;1940;138903.6136;1;0;0;0;50046.66204;45.54757591;C;323.0485607;93.08462238;9
1520;47102.56819;19.5;4245;158024.3174;1;0.042402827;0;0;48661.43919;0;A;259.5510891;93.08462238;9
1521;32926.1625;12;2310;122279.712;1;0;0.416666667;0;29037.23132;0;A;296.5108911;93.08462238;9
1522;44958.53229;8.66;3355;178349.7272;0;0;0;0.021353753;16755.96388;44.78154005;A;333.1324014;93.08462238;9
1523;33756.39992;3.1;2250;126114.6906;1;0;0.048387097;0.231909622;15158.96394;672.2822204;B;324.5966693;93.08462238;9
1524;19519.29912;16.4;3730;88292.41136;1;0;0;0;23116.27121;0;A;310.8009074;93.08462238;9
1525;33865.65316;7;3690;138797.7788;1;0;0;0;29418.84343;0;A;297.6828536;93.08462238;9
1526;172543.8099;15;2230;255839.1788;1;0;0.266666667;0;133201.2674;37.21397708;B;319.252683;93.08462238;9
1527;108848.2934;40;4620;274072.8177;1;0;0.025;0.026564324;37573.19388;0;B;342.6158192;93.08462238;9
1528;32645.40753;14.05;2300;133847.2198;1;0;0.142348754;0;19315.10363;485.8629812;B;318.2487974;93.08462238;9
1529;79584.75036;13.3;4500;218770.201;1;0;0.37593985;0.037589937;58558.31541;50.12545982;B;307.8465897;93.08462238;9
1530;69182.82859;13.5;1940;147003.8844;1;0;0.777777778;0.04394916;44698.76572;87.45134573;C;327.6124543;93.08462238;9
1531;77104.92467;13.5;3810;184654.3078;1;0.020997375;0;0;79295.76733;41.43936318;A;334.6582615;93.08462238;9
1532;35320.15998;22.41;1940;112834.1007;1;0;0.847835788;0.124149502;20126.96557;54.99366755;B;298.1213493;93.08462238;9
1533;87133.7541;30;4800;140246.9811;1;0;0.816666667;0;67199.43685;118.3317448;D;319.921601;93.08462238;9
1534;49293.95694;48;4800;89096.50104;1;0;0.625;0.308063663;30615.50704;73.18772045;D;293.621029;93.08462238;9
1535;121387.3584;33.5;4840;199723.7163;1;0.008264463;0.925373134;0.415721504;84416.51325;124.1901244;D;329.4779831;93.08462238;9
1536;60274.50901;7.8;3516;235501.5294;0;0;0;0.016716731;22724.51576;62.26539114;A;327.8927345;93.08462238;9
1537;99023.35601;15;1940;193005.9534;1;0;1;0.064422382;52505.47235;0;C;326.3974352;93.08462238;9
1538;66858.4613;18.2;3460;273982.0658;0;0;0;0;28600.26661;2.720842007;A;329.8047955;93.08462238;9
1539;58021.62621;7.9;3342;231113.8702;1;0;0;0;24088.12821;76.76411408;A;326.3311968;93.08462238;9
1540;52810.6441;9.5;4580;136264.0062;0;0;0;0.062413045;33029.30183;15.63565082;B;319.28008;93.08462238;9
1541;20486.71883;6;1940;77740.20052;1;0;0.666666667;0;10428.4691;275.4288708;C;307.516573;93.08462238;9
1542;27164.0878;14;4175;99600.18271;1;0;0;0;33577.49476;0;A;288.0171669;93.08462238;9
1543;39299.63313;9.5;2300;126574.1706;1;0;0;0.003555598;28590.36859;135.9421693;B;271.1323687;93.08462238;9
1544;47184.41938;12;2250;165684.0901;1;0;0.083333333;0;24616.27979;0;B;323.9441545;93.08462238;9
1545;15613.35185;7.5;4640;103164.798;0;0;0;0;13585.27885;0;B;277.2414777;93.08462238;9
1546;128033.119;12;3880;256760.0976;1;0;0.166666667;0;101615.75;36.55809198;C;321.4208608;93.08462238;9
1547;14870.18082;6.35;2000;88525.87962;1;0;0;0;12827.01332;5.283940737;A;308.4996288;93.08462238;9
1548;59976.84552;1;3288;179627.5294;1;0;0;0.259772917;16718.55423;0;E;284.8841053;93.08462238;9
1549;27127.45866;6.61;3540;116104.901;0;0;0;0.020774379;17405.93254;26.46323483;A;322.2073187;93.08462238;9
1550;29084.85967;24.15;2400;71809.17854;1;0;0.581780538;0;26687.62184;90.52934341;D;269.0588208;93.08462238;9
1551;45332.4112;7.18;3416;127408.6242;0;0;0;0;19633.93157;33.76416502;A;325.476251;93.08462238;9
1552;105028.0487;40;6111;199820.0875;1;0.246440844;0;0.24790028;62423.35187;0;A;309.6037901;93.08462238;9
1553;55796.73195;15.63;3279;222674.0241;1;0;0;0;28419.95254;30.81457815;A;327.854504;93.08462238;9
1554;27892.78836;6.6;2200;143665.5052;1;0;0;0;24481.5301;86.75960715;A;322.162219;93.08462238;9
1555;22362.6177;6.9;3760;117245.1574;1;0;0.217391304;0;16498.55133;23.68007987;C;236.5518658;93.08462238;9
1556;52606.71713;2.5;1660;98429.49436;1;0;0;0;24594.37894;0;E;284.3539905;93.08462238;9
1557;53766.77719;32.5;3730;238380.2655;1;0;0;0.281865261;27303.30584;0;A;338.3982302;93.08462238;9
1558;49150.27372;13;2910;116626.7074;1;0;0.615384615;0.255755031;25574.62311;63.77369603;B;294.3042565;93.08462238;9
1559;30843.03963;6.1;3300;112393.5687;1;0;0;0;18817.61451;49.00163701;A;334.3218718;93.08462238;9
1560;148178.348;25;3880;330611.5993;1;0;0.3;0;91952.92635;0;C;324.1603013;93.08462238;9
1561;34852.31247;9;3825;124883.8325;1;0.035294118;0;0;22696.97182;0;A;273.3303464;93.08462238;9
1562;53742.19705;21.55;3630;293046.7092;0;0;0;0;27768.97666;17.28915612;A;268.4573698;93.08462238;9
1563;44072.6598;10.11;1915;273097.076;0;0;0;0.149959251;25920.7109;55.78031705;A;324.4538495;93.08462238;9
1564;66988.46692;10.8;2400;124151.4174;1;0;0;0;42185.61652;199.8931281;D;314.481354;93.08462238;9
1565;40690.41132;11.8;3655;145340.1138;1;0;0;0.156513026;95478.46719;0;A;353.1882535;93.08462238;9
1566;87292.15064;33;3880;165465.3311;1;0;0.909090909;0.077699176;48269.96138;29.31003559;B;316.6081834;93.08462238;9
1567;71772.41366;9;4800;146996.8223;1;0;0.333333333;0;33688.30329;225.2343704;D;320.228676;93.08462238;9
1568;42323.08238;8.1;3571;204529.1639;1;0;0;0.024591457;19652.95923;76.98036489;A;295.8499804;93.08462238;9
1569;83407.41522;22;4800;237700.2779;1;1;0.454545455;0.077920609;49138.83523;254.5219976;D;307.9181181;93.08462238;9
1570;34962.75254;11;2400;30778.22166;1;0;0.363636364;0;14400.55636;183.9354334;D;306.6084389;93.08462238;9
1571;82912.37513;21.61;1940;91233.99801;1;0;0.583526145;0.231355275;30313.67945;0;B;335.5291458;93.08462238;9
1572;84554.42589;24;4800;138514.4068;1;0;0.5625;0;57402.27028;112.9620071;D;293.9918952;93.08462238;9
1573;19080.36045;20;1940;61440.70247;1;0;0.1;0;9569.079971;66.21674434;B;241.3932624;93.08462238;9
1574;47056.49052;8.25;3316;174238.9353;0;0;0;0;19798.72389;6.002342367;A;329.428493;93.08462238;9
1575;39124.73728;7.4;3600;158891.6251;1;0;0;0.022538755;28634.83536;46.07445057;A;337.0360991;93.08462238;9
1576;24149.50941;26;3600;182240.5895;1;0;0.5;0.223140303;10393.77122;79.63909147;D;237.2722246;93.08462238;9
1577;107440.9518;17;4800;146595.907;1;0;0.941176471;0.127048255;59081.59219;156.2171531;D;323.6726493;93.08462238;9
1578;109464.5191;2.92;3505;240687.7881;1;0.456490728;0;0;85782.65677;0;E;284.495455;93.08462238;9
1579;35773.99232;8.5;1940;95940.22344;1;0;0.470588235;0;22941.59381;187.7480535;B;299.6997904;93.08462238;9
1580;36348.19178;4.66;2300;196581.5361;1;0;0;0;18673.97411;66.23429367;A;324.2384738;93.08462238;9
1581;30369.30518;7;3370;114024.7914;1;0;0;0;29152.92107;0;A;244.577412;93.08462238;9
1582;71288.91382;20.36;2019;285213.5158;0;0;0;0;28801.71962;71.50269333;A;332.8417585;93.08462238;9
1583;54605.8814;11.52;3352;193599.4143;0;0;0.635416667;0;21898.1135;11.84571882;A;332.0844132;93.08462238;9
1584;15215.3886;6;2000;88404.57361;1;0;0;0;13965.61901;43.40951911;A;361.0507624;93.08462238;9
1585;17074.17103;12.4;3000;60391.93243;1;0;0.596774194;0;12840.35269;49.45170323;D;402.0527741;93.08462238;9
1586;104574.2921;13.2;4790;202914.9021;1;0.045929019;0;0;74947.24618;0;A;320.2146142;93.08462238;9
1587;61564.22602;17;1940;118739.9022;1;0;0.764705882;0.400944754;44581.55224;89.00027853;B;321.1875536;93.08462238;9
1588;38481.38868;17;2540;46142.26845;1;0.05511811;0.441176471;0;29592.90099;22.69498592;D;304.5171518;93.08462238;9
1589;66056.71057;3;5548;131325.1152;1;0;0;0;29855.89855;28.88466508;E;284.8198506;93.08462238;9
1590;57149.55181;11.04;5156;201550.1717;0;0;0.452898551;0;25883.81776;26.68319114;A;327.464868;93.08462238;9
1591;38267.18154;12.25;2000;169191.114;1;0;0;0.019830784;33138.68989;94.15454913;A;336.6400962;93.08462238;9
1592;79679.18555;24.44;1940;189126.1739;1;0;1;0;39931.98469;43.93826038;C;328.0297376;93.08462238;9
1593;56202.53274;18;4940;81020.9066;1;0.028340081;0.444444444;0;31326.34871;147.592365;D;321.0609215;93.08462238;9
1594;72469.64129;21.99;3533;350674.4219;0;0;0;0.01260922;40753.44116;22.54299797;A;321.0276014;93.08462238;9
